trial_type,trial_index,time_elapsed,internal_node_id,subject_id,round_name,round_index,success,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,images,target,target_word,target_image,target_type,round_type,set,test_audio,choice,chosen_image,correct,correct_helper,choices,chosen_images,chosen_items,chosen_audio_items,first_choice_location,chosen_images_in_order,chosen_audio_in_order,chosen_items_in_order,condition,sample_num,chosen_index,chosen_audio,central_images,seed,condition_index,condition_order,condition_vector,condition_name,fam_stims,round_stims,fam_test_index,subject,cur_target,cur_target_image,cur_target_type,familiar_classification,image,source,editing_needed,good_pic,aoa,AoAtestbased,use.,notes,version1,X,X.1,X.2,aoa_adj,chosen_word,familiar_classification_grid,image_grid,source_grid,editing_needed_grid,good_pic_grid,aoa_grid,AoAtestbased_grid,use._grid,notes_grid,version1_grid,X_grid,X.1_grid,X.2_grid,aoa_adj_grid
coact-grid-choice,43,154111,0.0-43.0,p004,3,2,NA,NA,NA,NA,NA,921.0000000000291,NA,NA,"[""stims/images/koala.png"",""stims/images/jaguar.png"",""stims/images/tiger.png"",""stims/images/tarsier.png"",""stims/images/pangolin.png"",""stims/images/alpaca.png"",""stims/images/antelope.png"",""stims/images/dog.png""]",NA,NA,NA,NA,NA,3,NA,NA,stims/images/jaguar.png,NA,NA,NA,NA,NA,NA,right,"[""stims/images/jaguar.png"",""stims/images/antelope.png""]","[""stims/audio/its_jaguar.wav"",""stims/audio/its_antelope.wav""]","[""jaguar"",""antelope""]",passive,5,1,stims/audio/its_antelope.wav,"[""stims/images/antelope.png"",""stims/images/jaguar.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,antelope,somewhat_unfamiliar,antelope.png,BOSS,n,,8.39,4,,,y,NA,NA,,8.39
coact-grid-choice-audio,44,157121,0.0-44.0,p004,3,2,NA,NA,NA,NA,NA,3003,NA,NA,"[""stims/images/koala.png"",""stims/images/jaguar.png"",""stims/images/tiger.png"",""stims/images/tarsier.png"",""stims/images/pangolin.png"",""stims/images/alpaca.png"",""stims/images/antelope.png"",""stims/images/dog.png""]",NA,NA,NA,NA,NA,3,NA,NA,stims/images/jaguar.png,NA,NA,NA,NA,NA,NA,right,NA,NA,NA,passive,5,NA,stims/audio/its_antelope.wav,"[""stims/images/antelope.png"",""stims/images/jaguar.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,antelope,somewhat_unfamiliar,antelope.png,BOSS,n,,8.39,4,,,y,NA,NA,,8.39
coact-test,47,171245,0.0-47.0,p004,3,2,NA,NA,NA,NA,NA,175253.45066666667,NA,NA,"[""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/frog.png""]",frog,frog,NA,familiar,practice_posttest,familiar,stims/audio/wheres_frog.wav,7,stims/images/frog.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,frog.png,CARE,n,,4.32,2,,,fam,NA,NA,,4.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,49,177198,0.0-49.0,p004,3,2,NA,NA,NA,NA,NA,181200.13066666666,NA,NA,"[""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/cow.png""]",duck,duck,NA,familiar,practice_posttest,familiar,stims/audio/find_duck.wav,2,stims/images/duck.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,duck.png,MEM,n,,3.5,2,,,fam,NA,8,familiar_exp,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,51,181503,0.0-51.0,p004,3,2,NA,NA,NA,NA,NA,185501.73866666667,NA,NA,"[""stims/images/pangolin.png"",""stims/images/antelope.png"",""stims/images/tarsier.png"",""stims/images/jaguar.png"",""stims/images/alpaca.png"",""stims/images/dog.png"",""stims/images/koala.png"",""stims/images/tiger.png""]",alpaca,alpaca,NA,somewhat unfamiliar,posttest,3,stims/audio/wheres_alpaca.wav,4,stims/images/alpaca.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_unfamiliar,alpaca.jpg,dimy,y,,10.81,12,,,y,NA,NA,,10.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,53,187204,0.0-53.0,p004,3,2,NA,NA,NA,NA,NA,191197.65866666666,NA,NA,"[""stims/images/dog.png"",""stims/images/antelope.png"",""stims/images/alpaca.png"",""stims/images/tiger.png"",""stims/images/jaguar.png"",""stims/images/pangolin.png"",""stims/images/tarsier.png"",""stims/images/koala.png""]",tiger,tiger,NA,familiar,posttest,3,stims/audio/find_tiger.wav,3,stims/images/tiger.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,tiger.png,BOSS,n,,4,2,,,y,NA,NA,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,55,191185,0.0-55.0,p004,3,2,NA,NA,NA,NA,NA,195172.104,NA,NA,"[""stims/images/dog.png"",""stims/images/tarsier.png"",""stims/images/tiger.png"",""stims/images/alpaca.png"",""stims/images/pangolin.png"",""stims/images/jaguar.png"",""stims/images/antelope.png"",""stims/images/koala.png""]",koala,koala,NA,somewhat familiar,posttest,3,stims/audio/wheres_koala.wav,7,stims/images/koala.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_familiar,koala.jpg,dimy,y,,6,10,,,y,NA,NA,,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,57,194979,0.0-57.0,p004,3,2,NA,NA,NA,NA,NA,198962.2,NA,NA,"[""stims/images/tiger.png"",""stims/images/pangolin.png"",""stims/images/antelope.png"",""stims/images/dog.png"",""stims/images/tarsier.png"",""stims/images/jaguar.png"",""stims/images/alpaca.png"",""stims/images/koala.png""]",dog,dog,NA,familiar,posttest,3,stims/audio/find_dog.wav,3,stims/images/dog.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,dog.png,CATegories,n,,2.8,2,,,y,NA,NA,,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,59,199240,0.0-59.0,p004,3,2,NA,NA,NA,NA,NA,203219.576,NA,NA,"[""stims/images/dog.png"",""stims/images/antelope.png"",""stims/images/koala.png"",""stims/images/jaguar.png"",""stims/images/pangolin.png"",""stims/images/alpaca.png"",""stims/images/tiger.png"",""stims/images/tarsier.png""]",pangolin,pangolin,NA,unfamiliar,posttest,3,stims/audio/wheres_pangolin.wav,4,stims/images/pangolin.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unfamiliar,pangolin.jpg,dimy,n,,NA,13,,,y,NA,NA,,14.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,61,203779,0.0-61.0,p004,3,2,NA,NA,NA,NA,NA,207755.184,NA,NA,"[""stims/images/antelope.png"",""stims/images/jaguar.png"",""stims/images/dog.png"",""stims/images/koala.png"",""stims/images/pangolin.png"",""stims/images/alpaca.png"",""stims/images/tiger.png"",""stims/images/tarsier.png""]",antelope,antelope,NA,somewhat unfamiliar,posttest,3,stims/audio/find_antelope.wav,0,stims/images/antelope.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_unfamiliar,antelope.png,BOSS,n,,8.39,4,,,y,NA,NA,,8.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,63,207070,0.0-63.0,p004,3,2,NA,NA,NA,NA,NA,211040.98666666666,NA,NA,"[""stims/images/jaguar.png"",""stims/images/tarsier.png"",""stims/images/pangolin.png"",""stims/images/dog.png"",""stims/images/koala.png"",""stims/images/alpaca.png"",""stims/images/antelope.png"",""stims/images/tiger.png""]",jaguar,jaguar,NA,somewhat familiar,posttest,3,stims/audio/find_jaguar.wav,0,stims/images/jaguar.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_familiar,jaguar.png,BOSS,n,,7.78,4,,,y,NA,NA,,7.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,65,210331,0.0-65.0,p004,3,2,NA,NA,NA,NA,NA,214298.95466666666,NA,NA,"[""stims/images/koala.png"",""stims/images/pangolin.png"",""stims/images/jaguar.png"",""stims/images/tiger.png"",""stims/images/dog.png"",""stims/images/antelope.png"",""stims/images/tarsier.png"",""stims/images/alpaca.png""]",tarsier,tarsier,NA,unfamiliar,posttest,3,stims/audio/wheres_tarsier.wav,6,stims/images/tarsier.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unfamiliar,tarsier.jpeg,Wikimedia,y,,NA,NA,,,y,NA,NA,,14.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,4,13907,0.0-4.0,p004,4,3,NA,NA,NA,NA,NA,18093.453333333335,NA,NA,"[""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/wolf.png""]",cat,cat,NA,familiar,practice_pretest,familiar,stims/audio/wheres_cat.wav,1,stims/images/cat.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,cat.png,CATegories,n,,3.68,2,,,fam,NA,11,somewhat familiar,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,6,18329,0.0-6.0,p004,4,3,NA,NA,NA,NA,NA,22511.458666666666,NA,NA,"[""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/frog.png"",""stims/images/horse.png""]",horse,horse,NA,familiar,practice_pretest,familiar,stims/audio/find_horse.wav,7,stims/images/horse.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,horse.png,BOSS,n,,4.15,2,,,fam,NA,0,unfamiliar,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,8,23686,0.0-8.0,p004,4,3,NA,NA,NA,NA,NA,27863.832,NA,NA,"[""stims/images/pig.png"",""stims/images/hippopotamus.png"",""stims/images/tapir.png"",""stims/images/lobster.png"",""stims/images/echidna.png"",""stims/images/armadillo.png"",""stims/images/aardvark.png"",""stims/images/turtle.png""]",turtle,turtle,NA,familiar,pretest,4,stims/audio/find_turtle.wav,7,stims/images/turtle.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,turtle.png,BOSS,n,,4.17,2,,,y,NA,NA,,4.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,10,33708,0.0-10.0,p004,4,3,NA,NA,NA,NA,NA,37880.52,NA,NA,"[""stims/images/aardvark.png"",""stims/images/turtle.png"",""stims/images/pig.png"",""stims/images/hippopotamus.png"",""stims/images/armadillo.png"",""stims/images/lobster.png"",""stims/images/tapir.png"",""stims/images/echidna.png""]",aardvark,aardvark,NA,somewhat unfamiliar,pretest,4,stims/audio/wheres_aardvark.wav,6,stims/images/tapir.png,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_unfamiliar,aardvark.jpg,chen,y,,9.89,14,,,y,NA,NA,,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,12,37805,0.0-12.0,p004,4,3,NA,NA,NA,NA,NA,41967.210666666666,NA,NA,"[""stims/images/tapir.png"",""stims/images/turtle.png"",""stims/images/armadillo.png"",""stims/images/aardvark.png"",""stims/images/lobster.png"",""stims/images/hippopotamus.png"",""stims/images/echidna.png"",""stims/images/pig.png""]",pig,pig,NA,familiar,pretest,4,stims/audio/wheres_pig.wav,5,stims/images/hippopotamus.png,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,pig.png,BOSS,n,,3.84,2,,,y,NA,NA,,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,14,50663,0.0-14.0,p004,4,3,NA,NA,NA,NA,NA,54820.688,NA,NA,"[""stims/images/tapir.png"",""stims/images/turtle.png"",""stims/images/pig.png"",""stims/images/echidna.png"",""stims/images/aardvark.png"",""stims/images/hippopotamus.png"",""stims/images/lobster.png"",""stims/images/armadillo.png""]",armadillo,armadillo,NA,somewhat unfamiliar,pretest,4,stims/audio/find_armadillo.wav,5,stims/images/hippopotamus.png,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_unfamiliar,armadillo.jpg,dimy,y,,8.608885,8,,,y,NA,NA,,8.608885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,16,57435,0.0-16.0,p004,4,3,NA,NA,NA,NA,NA,61579.072,NA,NA,"[""stims/images/hippopotamus.png"",""stims/images/aardvark.png"",""stims/images/tapir.png"",""stims/images/lobster.png"",""stims/images/armadillo.png"",""stims/images/echidna.png"",""stims/images/pig.png"",""stims/images/turtle.png""]",echidna,echidna,NA,unfamiliar,pretest,4,stims/audio/find_echidna.wav,1,stims/images/aardvark.png,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unfamiliar,echidna.jpg,chen,y,,NA,12,,,y,NA,NA,,14.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,18,63071,0.0-18.0,p004,4,3,NA,NA,NA,NA,NA,67209.06666666667,NA,NA,"[""stims/images/pig.png"",""stims/images/lobster.png"",""stims/images/tapir.png"",""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/armadillo.png"",""stims/images/turtle.png"",""stims/images/hippopotamus.png""]",tapir,tapir,NA,unfamiliar,pretest,4,stims/audio/wheres_tapir.wav,1,stims/images/lobster.png,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unfamiliar,editing_needed,dimy,y,,11.23,13,,,y,NA,NA,,11.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,20,68916,0.0-20.0,p004,4,3,NA,NA,NA,NA,NA,73048.832,NA,NA,"[""stims/images/tapir.png"",""stims/images/armadillo.png"",""stims/images/pig.png"",""stims/images/lobster.png"",""stims/images/turtle.png"",""stims/images/echidna.png"",""stims/images/hippopotamus.png"",""stims/images/aardvark.png""]",hippopotamus,hippopotamus,NA,somewhat familiar,pretest,4,stims/audio/wheres_hippopotamus.wav,6,stims/images/hippopotamus.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_familiar,hippopotamus.png,BOSS,n,,7,4,,,y,NA,NA,,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,22,72566,0.0-22.0,p004,4,3,NA,NA,NA,NA,NA,76691.57866666667,NA,NA,"[""stims/images/aardvark.png"",""stims/images/turtle.png"",""stims/images/lobster.png"",""stims/images/echidna.png"",""stims/images/hippopotamus.png"",""stims/images/tapir.png"",""stims/images/pig.png"",""stims/images/armadillo.png""]",lobster,lobster,NA,somewhat familiar,pretest,4,stims/audio/find_lobster.wav,2,stims/images/lobster.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_familiar,lobster.png,BOSS,n,,7.44,2,,,y,NA,NA,,7.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid,24,95917,0.0-24.0,p004,4,3,NA,NA,NA,NA,NA,8721.999999999985,NA,NA,"[""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/cow.png""]",NA,NA,NA,NA,NA,familiar,NA,NA,NA,NA,NA,"[6,1]","[""stims/images/duck.png"",""stims/images/horse.png""]","[""duck"",""horse""]","[""stims/audio/its_duck.wav"",""stims/audio/its_horse.wav""]",left,"[""stims/images/duck.png"",""stims/images/horse.png""]","[""stims/audio/its_duck.wav"",""stims/audio/its_horse.wav""]","[""duck"",""horse""]",passive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,25,98081,0.0-25.0,p004,4,3,NA,NA,NA,NA,NA,2161.9999999999854,NA,NA,"[""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/cow.png""]",NA,NA,NA,NA,NA,familiar,NA,NA,stims/images/horse.png,NA,NA,NA,NA,NA,NA,left,"[""stims/images/duck.png"",""stims/images/horse.png""]","[""stims/audio/its_duck.wav"",""stims/audio/its_horse.wav""]","[""duck"",""horse""]",passive,0,1,stims/audio/its_horse.wav,"[""stims/images/duck.png"",""stims/images/horse.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,horse,familiar,horse.png,BOSS,n,,4.15,2,,,fam,NA,0,unfamiliar,4.15
coact-grid-choice-audio,26,101091,0.0-26.0,p004,4,3,NA,NA,NA,NA,NA,3000,NA,NA,"[""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/cow.png""]",NA,NA,NA,NA,NA,familiar,NA,NA,stims/images/horse.png,NA,NA,NA,NA,NA,NA,left,NA,NA,NA,passive,0,NA,stims/audio/its_horse.wav,"[""stims/images/duck.png"",""stims/images/horse.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,horse,familiar,horse.png,BOSS,n,,4.15,2,,,fam,NA,0,unfamiliar,4.15
coact-grid,27,104755,0.0-27.0,p004,4,3,NA,NA,NA,NA,NA,2355,NA,NA,"[""stims/images/armadillo.png"",""stims/images/tapir.png"",""stims/images/echidna.png"",""stims/images/lobster.png"",""stims/images/hippopotamus.png"",""stims/images/aardvark.png"",""stims/images/turtle.png"",""stims/images/pig.png""]",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,"[2,5]","[""stims/images/echidna.png"",""stims/images/aardvark.png""]","[""echidna"",""aardvark""]","[""stims/audio/thats_echidna.wav"",""stims/audio/thats_aardvark.wav""]",left,"[""stims/images/echidna.png"",""stims/images/aardvark.png""]","[""stims/audio/thats_echidna.wav"",""stims/audio/thats_aardvark.wav""]","[""echidna"",""aardvark""]",passive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,28,107603,0.0-28.0,p004,4,3,NA,NA,NA,NA,NA,2847,NA,NA,"[""stims/images/armadillo.png"",""stims/images/tapir.png"",""stims/images/echidna.png"",""stims/images/lobster.png"",""stims/images/hippopotamus.png"",""stims/images/aardvark.png"",""stims/images/turtle.png"",""stims/images/pig.png""]",NA,NA,NA,NA,NA,4,NA,NA,stims/images/echidna.png,NA,NA,NA,NA,NA,NA,left,"[""stims/images/echidna.png"",""stims/images/aardvark.png""]","[""stims/audio/thats_echidna.wav"",""stims/audio/thats_aardvark.wav""]","[""echidna"",""aardvark""]",passive,0,0,stims/audio/thats_echidna.wav,"[""stims/images/echidna.png"",""stims/images/aardvark.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,echidna,unfamiliar,echidna.jpg,chen,y,,NA,12,,,y,NA,NA,,14.22
coact-grid-choice-audio,29,110615,0.0-29.0,p004,4,3,NA,NA,NA,NA,NA,3000,NA,NA,"[""stims/images/armadillo.png"",""stims/images/tapir.png"",""stims/images/echidna.png"",""stims/images/lobster.png"",""stims/images/hippopotamus.png"",""stims/images/aardvark.png"",""stims/images/turtle.png"",""stims/images/pig.png""]",NA,NA,NA,NA,NA,4,NA,NA,stims/images/echidna.png,NA,NA,NA,NA,NA,NA,left,NA,NA,NA,passive,0,NA,stims/audio/thats_echidna.wav,"[""stims/images/echidna.png"",""stims/images/aardvark.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,echidna,unfamiliar,echidna.jpg,chen,y,,NA,12,,,y,NA,NA,,14.22
coact-grid,30,114027,0.0-30.0,p004,4,3,NA,NA,NA,NA,NA,2106,NA,NA,"[""stims/images/echidna.png"",""stims/images/lobster.png"",""stims/images/armadillo.png"",""stims/images/aardvark.png"",""stims/images/tapir.png"",""stims/images/turtle.png"",""stims/images/hippopotamus.png"",""stims/images/pig.png""]",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,"[7,1]","[""stims/images/pig.png"",""stims/images/lobster.png""]","[""pig"",""lobster""]","[""stims/audio/its_pig.wav"",""stims/audio/its_lobster.wav""]",right,"[""stims/images/lobster.png"",""stims/images/pig.png""]","[""stims/audio/its_lobster.wav"",""stims/audio/its_pig.wav""]","[""lobster"",""pig""]",passive,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,31,116425,0.0-31.0,p004,4,3,NA,NA,NA,NA,NA,2397.0000000000146,NA,NA,"[""stims/images/echidna.png"",""stims/images/lobster.png"",""stims/images/armadillo.png"",""stims/images/aardvark.png"",""stims/images/tapir.png"",""stims/images/turtle.png"",""stims/images/hippopotamus.png"",""stims/images/pig.png""]",NA,NA,NA,NA,NA,4,NA,NA,stims/images/pig.png,NA,NA,NA,NA,NA,NA,right,"[""stims/images/lobster.png"",""stims/images/pig.png""]","[""stims/audio/its_lobster.wav"",""stims/audio/its_pig.wav""]","[""lobster"",""pig""]",passive,1,0,stims/audio/its_lobster.wav,"[""stims/images/pig.png"",""stims/images/lobster.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lobster,somewhat_familiar,lobster.png,BOSS,n,,7.44,2,,,y,NA,NA,,7.44
coact-grid-choice-audio,32,119434,0.0-32.0,p004,4,3,NA,NA,NA,NA,NA,3000,NA,NA,"[""stims/images/echidna.png"",""stims/images/lobster.png"",""stims/images/armadillo.png"",""stims/images/aardvark.png"",""stims/images/tapir.png"",""stims/images/turtle.png"",""stims/images/hippopotamus.png"",""stims/images/pig.png""]",NA,NA,NA,NA,NA,4,NA,NA,stims/images/pig.png,NA,NA,NA,NA,NA,NA,right,NA,NA,NA,passive,1,NA,stims/audio/its_lobster.wav,"[""stims/images/pig.png"",""stims/images/lobster.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lobster,somewhat_familiar,lobster.png,BOSS,n,,7.44,2,,,y,NA,NA,,7.44
coact-grid,33,122975,0.0-33.0,p004,4,3,NA,NA,NA,NA,NA,2234.0000000000146,NA,NA,"[""stims/images/armadillo.png"",""stims/images/tapir.png"",""stims/images/lobster.png"",""stims/images/turtle.png"",""stims/images/echidna.png"",""stims/images/hippopotamus.png"",""stims/images/pig.png"",""stims/images/aardvark.png""]",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,"[1,2]","[""stims/images/tapir.png"",""stims/images/lobster.png""]","[""tapir"",""lobster""]","[""stims/audio/its_tapir.wav"",""stims/audio/its_lobster.wav""]",right,"[""stims/images/lobster.png"",""stims/images/tapir.png""]","[""stims/audio/its_lobster.wav"",""stims/audio/its_tapir.wav""]","[""lobster"",""tapir""]",passive,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
